[2025-05-13 09:07:12] State: uit, Confidence: 99.61%
[2025-06-05 01:14:27] State: uit, Confidence: 99.61%
[2025-06-05 01:14:29] State: uit, Confidence: 99.61%
[2025-06-05 01:14:32] State: uit, Confidence: 99.61%
[2025-06-05 01:14:34] State: uit, Confidence: 99.61%
[2025-06-05 01:14:37] State: uit, Confidence: 99.61%
[2025-06-05 01:14:39] State: uit, Confidence: 99.61%
[2025-06-05 01:14:42] State: uit, Confidence: 99.61%
[2025-06-05 01:14:44] State: uit, Confidence: 99.61%
[2025-06-05 01:14:47] State: uit, Confidence: 99.61%
[2025-06-05 01:14:49] State: uit, Confidence: 99.61%
[2025-06-05 01:14:52] State: uit, Confidence: 99.61%
[2025-06-05 01:14:54] State: uit, Confidence: 99.61%
[2025-06-05 01:14:57] State: uit, Confidence: 99.61%
[2025-06-05 01:14:59] State: uit, Confidence: 99.61%
[2025-06-05 01:15:02] State: uit, Confidence: 99.61%
[2025-06-05 01:15:04] State: uit, Confidence: 99.61%
[2025-06-05 01:15:07] State: uit, Confidence: 99.61%
[2025-06-05 01:15:09] State: uit, Confidence: 99.61%
[2025-06-05 01:15:12] State: uit, Confidence: 99.61%
[2025-06-05 01:15:14] State: uit, Confidence: 99.61%
[2025-06-05 01:15:17] State: uit, Confidence: 99.61%
[2025-06-05 01:15:19] State: uit, Confidence: 99.61%
[2025-06-05 01:15:22] State: uit, Confidence: 99.61%
[2025-06-05 01:15:25] State: uit, Confidence: 99.61%
[2025-06-05 01:15:27] State: uit, Confidence: 99.61%
[2025-06-05 01:15:30] State: uit, Confidence: 99.61%
[2025-06-05 01:15:32] State: uit, Confidence: 99.61%
[2025-06-05 01:15:35] State: uit, Confidence: 99.61%
[2025-06-05 01:15:37] State: uit, Confidence: 99.61%
[2025-06-05 01:15:40] State: uit, Confidence: 99.61%
[2025-06-05 01:15:42] State: uit, Confidence: 99.61%
[2025-06-05 01:15:45] State: uit, Confidence: 99.61%
[2025-06-05 01:15:47] State: uit, Confidence: 99.61%
[2025-06-05 01:15:50] State: uit, Confidence: 99.61%
[2025-06-05 01:15:52] State: uit, Confidence: 99.61%
[2025-06-05 01:15:55] State: uit, Confidence: 99.61%
[2025-06-05 01:15:57] State: uit, Confidence: 99.61%
[2025-06-05 01:16:00] State: uit, Confidence: 99.61%
[2025-06-05 01:16:02] State: uit, Confidence: 99.61%
[2025-06-05 01:16:05] State: uit, Confidence: 99.61%
[2025-06-05 01:16:07] State: uit, Confidence: 99.61%
[2025-06-05 01:16:10] State: uit, Confidence: 99.61%
[2025-06-05 01:16:12] State: uit, Confidence: 99.61%
[2025-06-05 01:16:15] State: uit, Confidence: 99.61%
[2025-06-05 01:16:17] State: uit, Confidence: 99.61%
[2025-06-05 01:16:20] State: uit, Confidence: 99.61%
[2025-06-05 01:16:23] State: uit, Confidence: 99.61%
[2025-06-05 01:16:25] State: uit, Confidence: 99.61%
[2025-06-05 01:16:28] State: uit, Confidence: 99.61%
[2025-06-05 01:16:30] State: uit, Confidence: 99.61%
[2025-06-05 01:16:33] State: uit, Confidence: 99.61%
[2025-06-05 01:16:35] State: uit, Confidence: 99.61%
[2025-06-05 01:16:38] State: uit, Confidence: 99.61%
[2025-06-05 01:16:40] State: uit, Confidence: 99.61%
[2025-06-05 01:16:43] State: uit, Confidence: 99.61%
[2025-06-05 01:16:45] State: uit, Confidence: 99.61%
[2025-06-05 01:16:48] State: uit, Confidence: 99.61%
[2025-06-05 01:16:50] State: uit, Confidence: 99.61%
[2025-06-05 01:16:53] State: uit, Confidence: 99.61%
[2025-06-05 01:16:55] State: uit, Confidence: 99.61%
[2025-06-05 01:16:58] State: uit, Confidence: 99.61%
[2025-06-05 01:17:00] State: uit, Confidence: 99.61%
[2025-06-05 01:17:03] State: uit, Confidence: 99.61%
[2025-06-05 01:17:05] State: uit, Confidence: 99.61%
[2025-06-05 01:17:08] State: uit, Confidence: 99.61%
[2025-06-05 01:17:10] State: uit, Confidence: 99.61%
[2025-06-05 01:17:13] State: uit, Confidence: 99.61%
[2025-06-05 01:17:16] State: uit, Confidence: 99.61%
[2025-06-05 01:17:18] State: uit, Confidence: 99.61%
[2025-06-05 01:17:21] State: uit, Confidence: 99.61%
[2025-06-05 01:17:23] State: uit, Confidence: 99.61%
[2025-06-05 01:17:26] State: uit, Confidence: 99.61%
[2025-06-05 01:17:28] State: uit, Confidence: 99.61%
[2025-06-05 01:17:31] State: uit, Confidence: 99.61%
[2025-06-05 01:17:33] State: uit, Confidence: 99.61%
[2025-06-05 01:17:36] State: uit, Confidence: 99.61%
[2025-06-05 01:17:38] State: uit, Confidence: 99.61%
[2025-06-05 01:17:41] State: uit, Confidence: 99.61%
[2025-06-05 01:17:43] State: uit, Confidence: 99.61%
[2025-06-05 01:17:46] State: uit, Confidence: 99.61%
[2025-06-05 01:17:48] State: uit, Confidence: 99.61%
[2025-06-05 01:17:51] State: uit, Confidence: 99.61%
[2025-06-05 01:17:53] State: uit, Confidence: 99.61%
[2025-06-05 01:17:56] State: uit, Confidence: 99.61%
[2025-06-05 01:17:58] State: uit, Confidence: 99.61%
[2025-06-05 01:18:01] State: uit, Confidence: 99.61%
[2025-06-05 01:18:03] State: uit, Confidence: 99.61%
[2025-06-05 01:18:06] State: uit, Confidence: 99.61%
[2025-06-05 01:18:08] State: uit, Confidence: 99.61%
[2025-06-05 01:18:11] State: uit, Confidence: 99.61%
[2025-06-05 01:18:14] State: uit, Confidence: 99.61%
[2025-06-05 01:18:16] State: uit, Confidence: 99.61%
[2025-06-05 01:18:19] State: uit, Confidence: 99.61%
[2025-06-05 01:18:21] State: uit, Confidence: 99.61%
[2025-06-05 01:18:24] State: uit, Confidence: 99.61%
[2025-06-05 01:18:26] State: uit, Confidence: 99.61%
[2025-06-05 01:18:29] State: uit, Confidence: 99.61%
[2025-06-05 01:18:31] State: uit, Confidence: 99.61%
[2025-06-05 01:18:34] State: uit, Confidence: 99.61%
[2025-06-05 01:18:36] State: uit, Confidence: 99.61%
[2025-06-05 01:18:39] State: uit, Confidence: 99.61%
[2025-06-05 01:18:41] State: uit, Confidence: 99.61%
[2025-06-05 01:18:44] State: uit, Confidence: 99.61%
[2025-06-05 01:18:46] State: uit, Confidence: 99.61%
[2025-06-05 01:18:49] State: uit, Confidence: 99.61%
[2025-06-05 01:18:51] State: uit, Confidence: 99.61%
[2025-06-05 01:18:54] State: uit, Confidence: 99.61%
[2025-06-05 01:18:56] State: uit, Confidence: 99.61%
[2025-06-05 01:18:59] State: uit, Confidence: 99.61%
[2025-06-05 01:19:01] State: uit, Confidence: 99.61%
[2025-06-05 01:19:04] State: uit, Confidence: 99.61%
[2025-06-05 01:19:06] State: uit, Confidence: 99.61%
[2025-06-05 01:19:09] State: uit, Confidence: 99.61%
[2025-06-05 01:19:12] State: uit, Confidence: 99.61%
[2025-06-05 01:19:14] State: uit, Confidence: 99.61%
[2025-06-05 01:19:17] State: uit, Confidence: 99.61%
[2025-06-05 01:19:19] State: uit, Confidence: 99.61%
[2025-06-05 01:19:22] State: uit, Confidence: 99.61%
[2025-06-05 01:19:24] State: uit, Confidence: 99.61%
[2025-06-05 01:19:27] State: uit, Confidence: 99.61%
[2025-06-05 01:19:29] State: uit, Confidence: 99.61%
[2025-06-05 01:19:32] State: uit, Confidence: 99.61%
[2025-06-05 01:19:34] State: uit, Confidence: 99.61%
[2025-06-05 01:19:37] State: uit, Confidence: 99.61%
[2025-06-05 01:19:39] State: uit, Confidence: 99.61%
[2025-06-05 01:19:42] State: uit, Confidence: 99.61%
[2025-06-05 01:19:44] State: uit, Confidence: 99.61%
[2025-06-05 01:19:47] State: uit, Confidence: 99.61%
[2025-06-05 01:19:49] State: uit, Confidence: 99.61%
[2025-06-05 01:19:52] State: uit, Confidence: 99.61%
[2025-06-05 01:19:54] State: uit, Confidence: 99.61%
[2025-06-05 01:19:57] State: uit, Confidence: 99.61%
[2025-06-05 01:19:59] State: uit, Confidence: 99.61%
[2025-06-05 01:20:02] State: uit, Confidence: 99.61%
[2025-06-05 01:20:04] State: uit, Confidence: 99.61%
[2025-06-05 01:20:07] State: uit, Confidence: 99.61%
[2025-06-05 01:20:10] State: uit, Confidence: 99.61%
[2025-06-05 01:20:12] State: uit, Confidence: 99.61%
[2025-06-05 01:20:15] State: uit, Confidence: 99.61%
[2025-06-05 01:20:17] State: uit, Confidence: 99.61%
[2025-06-05 01:20:20] State: uit, Confidence: 99.61%
[2025-06-05 01:20:22] State: uit, Confidence: 99.61%
[2025-06-05 01:20:25] State: uit, Confidence: 99.61%
[2025-06-05 01:20:27] State: uit, Confidence: 99.61%
[2025-06-05 01:20:30] State: uit, Confidence: 99.61%
[2025-06-05 01:20:32] State: uit, Confidence: 99.61%
[2025-06-05 01:20:35] State: uit, Confidence: 99.61%
[2025-06-05 01:20:37] State: uit, Confidence: 99.61%
[2025-06-05 01:20:40] State: uit, Confidence: 99.61%
[2025-06-05 01:20:42] State: uit, Confidence: 99.61%
[2025-06-05 01:20:45] State: uit, Confidence: 99.61%
[2025-06-05 01:20:47] State: uit, Confidence: 99.61%
[2025-06-05 01:20:50] State: uit, Confidence: 99.61%
[2025-06-05 01:20:52] State: uit, Confidence: 99.61%
[2025-06-05 01:20:55] State: uit, Confidence: 99.61%
[2025-06-05 01:20:57] State: uit, Confidence: 99.61%
[2025-06-05 01:21:00] State: uit, Confidence: 99.61%
[2025-06-05 01:21:02] State: uit, Confidence: 99.61%
[2025-06-05 01:21:05] State: uit, Confidence: 99.61%
[2025-06-05 01:21:08] State: uit, Confidence: 99.61%
[2025-06-05 01:21:10] State: uit, Confidence: 99.61%
[2025-06-05 01:21:13] State: uit, Confidence: 99.61%
[2025-06-05 01:21:15] State: uit, Confidence: 99.61%
[2025-06-05 01:21:18] State: uit, Confidence: 99.61%
[2025-06-05 01:21:20] State: uit, Confidence: 99.61%
[2025-06-05 01:21:23] State: uit, Confidence: 99.61%
[2025-06-05 01:21:25] State: uit, Confidence: 99.61%
[2025-06-05 01:21:28] State: uit, Confidence: 99.61%
[2025-06-05 01:21:30] State: uit, Confidence: 99.61%
[2025-06-05 01:21:33] State: uit, Confidence: 99.61%
[2025-06-05 01:21:35] State: uit, Confidence: 99.61%
[2025-06-05 01:21:38] State: uit, Confidence: 99.61%
[2025-06-05 01:21:40] State: uit, Confidence: 99.61%
[2025-06-05 01:21:43] State: uit, Confidence: 99.61%
[2025-06-05 01:21:45] State: uit, Confidence: 99.61%
[2025-06-05 01:21:48] State: uit, Confidence: 99.61%
[2025-06-05 01:21:50] State: uit, Confidence: 99.61%
[2025-06-05 03:44:45] State: uit, Confidence: 99.61%
[2025-06-05 03:44:47] State: uit, Confidence: 99.61%
[2025-06-05 03:44:50] State: uit, Confidence: 99.61%
[2025-06-05 03:44:52] State: uit, Confidence: 99.61%
[2025-06-05 03:44:55] State: uit, Confidence: 99.61%
[2025-06-05 03:44:57] State: uit, Confidence: 99.61%
[2025-06-05 03:45:00] State: uit, Confidence: 99.61%
[2025-06-05 03:45:02] State: uit, Confidence: 99.61%
[2025-06-05 03:45:05] State: uit, Confidence: 99.61%
[2025-06-05 03:45:07] State: uit, Confidence: 99.61%
[2025-06-05 03:45:10] State: uit, Confidence: 99.61%
[2025-06-05 03:45:13] State: uit, Confidence: 99.61%
[2025-06-05 03:45:15] State: uit, Confidence: 99.61%
[2025-06-05 03:45:18] State: uit, Confidence: 99.61%
[2025-06-05 03:45:20] State: uit, Confidence: 99.61%
[2025-06-05 03:45:23] State: uit, Confidence: 99.61%
[2025-06-05 03:45:25] State: uit, Confidence: 99.61%
[2025-06-05 03:45:28] State: uit, Confidence: 99.61%
[2025-06-05 03:45:30] State: uit, Confidence: 99.61%
[2025-06-05 03:45:33] State: uit, Confidence: 99.61%
[2025-06-05 03:45:35] State: uit, Confidence: 99.61%
[2025-06-05 03:45:38] State: uit, Confidence: 99.61%
[2025-06-05 03:45:40] State: uit, Confidence: 99.61%
[2025-06-05 03:45:43] State: uit, Confidence: 99.61%
[2025-06-05 03:45:45] State: uit, Confidence: 99.61%
[2025-06-05 03:45:48] State: uit, Confidence: 99.61%
[2025-06-05 03:45:50] State: uit, Confidence: 99.61%
[2025-06-05 03:45:53] State: uit, Confidence: 99.61%
[2025-06-05 03:45:55] State: uit, Confidence: 99.61%
[2025-06-05 03:45:58] State: uit, Confidence: 99.61%
[2025-06-05 03:46:00] State: uit, Confidence: 99.61%
[2025-06-05 03:46:03] State: uit, Confidence: 99.61%
[2025-06-05 03:46:05] State: uit, Confidence: 99.61%
[2025-06-05 03:46:08] State: uit, Confidence: 99.61%
[2025-06-05 03:46:11] State: uit, Confidence: 99.61%
[2025-06-05 03:46:13] State: uit, Confidence: 99.61%
[2025-06-05 03:46:16] State: uit, Confidence: 99.61%
[2025-06-05 03:46:18] State: uit, Confidence: 99.61%
[2025-06-05 03:46:21] State: uit, Confidence: 99.61%
[2025-06-05 03:46:23] State: uit, Confidence: 99.61%
[2025-06-05 03:46:26] State: uit, Confidence: 99.61%
[2025-06-05 03:46:28] State: uit, Confidence: 99.61%
[2025-06-05 03:46:31] State: uit, Confidence: 99.61%
[2025-06-05 03:46:33] State: uit, Confidence: 99.61%
[2025-06-05 03:46:36] State: uit, Confidence: 99.61%
[2025-06-05 03:46:38] State: uit, Confidence: 99.61%
[2025-06-05 03:46:41] State: uit, Confidence: 99.61%
[2025-06-05 03:46:43] State: uit, Confidence: 99.61%
[2025-06-05 03:46:46] State: uit, Confidence: 99.61%
[2025-06-05 03:46:48] State: uit, Confidence: 99.61%
[2025-06-05 03:46:51] State: uit, Confidence: 99.61%
[2025-06-05 03:46:53] State: uit, Confidence: 99.61%
[2025-06-05 03:46:56] State: uit, Confidence: 99.61%
[2025-06-05 03:46:58] State: uit, Confidence: 99.61%
[2025-06-05 03:47:01] State: uit, Confidence: 99.61%
[2025-06-05 03:47:03] State: uit, Confidence: 99.61%
[2025-06-05 03:47:06] State: uit, Confidence: 99.61%
[2025-06-05 03:47:09] State: uit, Confidence: 99.61%
[2025-06-05 03:47:11] State: uit, Confidence: 99.61%
[2025-06-05 03:47:14] State: uit, Confidence: 99.61%
[2025-06-05 03:47:16] State: uit, Confidence: 99.61%
[2025-06-05 03:47:19] State: uit, Confidence: 99.61%
[2025-06-05 03:47:21] State: uit, Confidence: 99.61%
[2025-06-05 03:47:24] State: uit, Confidence: 99.61%
[2025-06-05 03:47:26] State: uit, Confidence: 99.61%
[2025-06-05 03:47:29] State: uit, Confidence: 99.61%
[2025-06-05 03:47:31] State: uit, Confidence: 99.61%
[2025-06-05 03:47:34] State: uit, Confidence: 99.61%
[2025-06-05 03:47:36] State: uit, Confidence: 99.61%
[2025-06-05 03:47:39] State: uit, Confidence: 99.61%
[2025-06-05 03:47:41] State: uit, Confidence: 99.61%
[2025-06-05 03:47:44] State: uit, Confidence: 99.61%
[2025-06-05 03:47:46] State: uit, Confidence: 99.61%
[2025-06-05 03:47:49] State: uit, Confidence: 99.61%
[2025-06-05 03:47:51] State: uit, Confidence: 99.61%
[2025-06-05 03:47:54] State: uit, Confidence: 99.61%
[2025-06-05 03:47:56] State: uit, Confidence: 99.61%
[2025-06-05 03:47:59] State: uit, Confidence: 99.61%
[2025-06-05 03:48:02] State: uit, Confidence: 99.61%
[2025-06-05 03:48:04] State: uit, Confidence: 99.61%
[2025-06-05 03:48:07] State: uit, Confidence: 99.61%
[2025-06-05 03:48:09] State: uit, Confidence: 99.61%
[2025-06-05 03:48:12] State: uit, Confidence: 99.61%
[2025-06-05 03:48:14] State: uit, Confidence: 99.61%
[2025-06-05 03:48:17] State: uit, Confidence: 99.61%
[2025-06-05 03:48:19] State: uit, Confidence: 99.61%
[2025-06-05 03:48:22] State: uit, Confidence: 99.61%
[2025-06-05 03:48:24] State: uit, Confidence: 99.61%
[2025-06-05 03:48:27] State: uit, Confidence: 99.61%
[2025-06-05 03:48:29] State: uit, Confidence: 99.61%
[2025-06-05 03:48:32] State: uit, Confidence: 99.61%
[2025-06-05 03:48:34] State: uit, Confidence: 99.61%
[2025-06-05 03:48:37] State: uit, Confidence: 99.61%
[2025-06-05 03:48:39] State: uit, Confidence: 99.61%
[2025-06-05 03:48:42] State: uit, Confidence: 99.61%
[2025-06-05 03:48:44] State: uit, Confidence: 99.61%
[2025-06-05 03:48:47] State: uit, Confidence: 99.61%
[2025-06-05 03:48:49] State: uit, Confidence: 99.61%
[2025-06-05 03:48:52] State: uit, Confidence: 99.61%
[2025-06-05 03:48:54] State: uit, Confidence: 99.61%
[2025-06-05 03:48:57] State: uit, Confidence: 99.61%
[2025-06-05 03:49:00] State: uit, Confidence: 99.61%
[2025-06-05 03:49:02] State: uit, Confidence: 99.61%
[2025-06-05 03:49:05] State: uit, Confidence: 99.61%
[2025-06-05 03:49:07] State: uit, Confidence: 99.61%
[2025-06-05 03:49:10] State: uit, Confidence: 99.61%
[2025-06-05 03:49:12] State: uit, Confidence: 99.61%
[2025-06-05 03:49:15] State: uit, Confidence: 99.61%
[2025-06-05 03:49:17] State: uit, Confidence: 99.61%
[2025-06-05 03:49:20] State: uit, Confidence: 99.61%
[2025-06-05 03:49:22] State: uit, Confidence: 99.61%
[2025-06-05 03:49:25] State: uit, Confidence: 99.61%
[2025-06-05 03:49:27] State: uit, Confidence: 99.61%
[2025-06-05 03:49:30] State: uit, Confidence: 99.61%
[2025-06-05 03:49:32] State: uit, Confidence: 99.61%
[2025-06-05 03:49:35] State: uit, Confidence: 99.61%
[2025-06-05 03:49:37] State: uit, Confidence: 99.61%
[2025-06-05 03:49:40] State: uit, Confidence: 99.61%
[2025-06-05 03:49:42] State: uit, Confidence: 99.61%
[2025-06-05 03:49:45] State: uit, Confidence: 99.61%
[2025-06-05 03:49:47] State: uit, Confidence: 99.61%
[2025-06-05 03:49:50] State: uit, Confidence: 99.61%
[2025-06-05 03:49:52] State: uit, Confidence: 99.61%
[2025-06-05 03:49:55] State: uit, Confidence: 99.61%
[2025-06-05 03:49:58] State: uit, Confidence: 99.61%
[2025-06-05 03:50:00] State: uit, Confidence: 99.61%
[2025-06-05 03:50:03] State: uit, Confidence: 99.61%
[2025-06-05 03:50:05] State: uit, Confidence: 99.61%
[2025-06-05 03:50:08] State: uit, Confidence: 99.61%
[2025-06-05 03:50:10] State: uit, Confidence: 99.61%
[2025-06-05 03:50:13] State: uit, Confidence: 99.61%
[2025-06-05 03:50:15] State: uit, Confidence: 99.61%
[2025-06-05 03:50:18] State: uit, Confidence: 99.61%
[2025-06-05 03:50:20] State: uit, Confidence: 99.61%
[2025-06-05 03:50:23] State: uit, Confidence: 99.61%
[2025-06-05 03:50:25] State: uit, Confidence: 99.61%
[2025-06-05 03:50:28] State: uit, Confidence: 99.61%
[2025-06-05 03:50:30] State: uit, Confidence: 99.61%
[2025-06-05 03:50:33] State: uit, Confidence: 99.61%
[2025-06-05 03:50:35] State: uit, Confidence: 99.61%
[2025-06-05 03:50:38] State: uit, Confidence: 99.61%
[2025-06-05 03:50:40] State: uit, Confidence: 99.61%
[2025-06-05 03:50:43] State: uit, Confidence: 99.61%
[2025-06-05 03:50:45] State: uit, Confidence: 99.61%
[2025-06-05 03:50:48] State: uit, Confidence: 99.61%
[2025-06-05 03:50:50] State: uit, Confidence: 99.61%
[2025-06-05 03:50:53] State: uit, Confidence: 99.61%
[2025-06-05 03:50:56] State: uit, Confidence: 99.61%
[2025-06-05 03:50:58] State: uit, Confidence: 99.61%
[2025-06-05 03:51:01] State: uit, Confidence: 99.61%
[2025-06-05 03:51:03] State: uit, Confidence: 99.61%
[2025-06-05 03:51:06] State: uit, Confidence: 99.61%
[2025-06-05 03:51:08] State: uit, Confidence: 99.61%
[2025-06-05 03:51:11] State: uit, Confidence: 99.61%
[2025-06-05 03:51:13] State: uit, Confidence: 99.61%
[2025-06-05 03:51:16] State: uit, Confidence: 99.61%
[2025-06-05 03:51:18] State: uit, Confidence: 99.61%
[2025-06-05 03:51:21] State: uit, Confidence: 99.61%
[2025-06-05 03:51:23] State: uit, Confidence: 99.61%
[2025-06-05 03:51:26] State: uit, Confidence: 99.61%
[2025-06-05 03:51:28] State: uit, Confidence: 99.61%
[2025-06-05 03:51:31] State: uit, Confidence: 99.61%
[2025-06-05 03:51:33] State: uit, Confidence: 99.61%
[2025-06-05 03:51:36] State: uit, Confidence: 99.61%
[2025-06-05 03:51:38] State: uit, Confidence: 99.61%
[2025-06-05 03:51:41] State: uit, Confidence: 99.61%
[2025-06-05 03:51:43] State: uit, Confidence: 99.61%
[2025-06-05 03:51:46] State: uit, Confidence: 99.61%
[2025-06-05 03:51:48] State: uit, Confidence: 99.61%
[2025-06-05 03:51:51] State: uit, Confidence: 99.61%
[2025-06-05 03:51:54] State: uit, Confidence: 99.61%
[2025-06-05 03:51:56] State: uit, Confidence: 99.61%
[2025-06-05 03:51:59] State: uit, Confidence: 99.61%
[2025-06-05 03:52:01] State: uit, Confidence: 99.61%
[2025-06-05 03:52:04] State: uit, Confidence: 99.61%
[2025-06-05 03:52:06] State: uit, Confidence: 99.61%
[2025-06-05 03:52:09] State: uit, Confidence: 99.61%
[2025-06-05 03:52:11] State: uit, Confidence: 99.61%
[2025-06-05 03:52:14] State: uit, Confidence: 99.61%
[2025-06-05 03:52:16] State: uit, Confidence: 99.61%
[2025-06-05 03:52:19] State: uit, Confidence: 99.61%
[2025-06-05 03:52:21] State: uit, Confidence: 99.61%
[2025-06-05 03:52:24] State: uit, Confidence: 99.61%
[2025-06-05 03:52:26] State: uit, Confidence: 99.61%
[2025-06-05 03:52:29] State: uit, Confidence: 99.61%
[2025-06-05 03:52:31] State: uit, Confidence: 99.61%
[2025-06-05 03:52:34] State: uit, Confidence: 99.61%
[2025-06-05 03:52:36] State: uit, Confidence: 99.61%
[2025-06-05 03:52:39] State: uit, Confidence: 99.61%
[2025-06-05 03:52:41] State: uit, Confidence: 99.61%
[2025-06-05 03:52:44] State: uit, Confidence: 99.61%
[2025-06-05 03:52:46] State: uit, Confidence: 99.61%
[2025-06-05 03:52:49] State: uit, Confidence: 99.61%
[2025-06-05 03:52:52] State: uit, Confidence: 99.61%
[2025-06-05 03:52:54] State: uit, Confidence: 99.61%
[2025-06-05 03:52:57] State: uit, Confidence: 99.61%
[2025-06-05 03:52:59] State: uit, Confidence: 99.61%
[2025-06-05 03:53:02] State: uit, Confidence: 99.61%
[2025-06-05 03:53:04] State: uit, Confidence: 99.61%
[2025-06-05 03:53:07] State: uit, Confidence: 99.61%
[2025-06-05 03:53:09] State: uit, Confidence: 99.61%
[2025-06-05 03:53:12] State: uit, Confidence: 99.61%
[2025-06-05 03:53:14] State: uit, Confidence: 99.61%
[2025-06-05 03:53:17] State: uit, Confidence: 99.61%
[2025-06-05 03:53:19] State: uit, Confidence: 99.61%
[2025-06-05 03:53:22] State: uit, Confidence: 99.61%
[2025-06-05 03:53:24] State: uit, Confidence: 99.61%
[2025-06-05 03:53:27] State: uit, Confidence: 99.61%
[2025-06-05 03:53:29] State: uit, Confidence: 99.61%
[2025-06-05 03:53:32] State: uit, Confidence: 99.61%
[2025-06-05 03:53:34] State: uit, Confidence: 99.61%
[2025-06-05 03:53:37] State: uit, Confidence: 99.61%
[2025-06-05 03:53:39] State: uit, Confidence: 99.61%
[2025-06-05 03:53:42] State: uit, Confidence: 99.61%
[2025-06-05 03:53:45] State: uit, Confidence: 99.61%
[2025-06-05 03:53:47] State: uit, Confidence: 99.61%
[2025-06-05 03:53:50] State: uit, Confidence: 99.61%
[2025-06-05 03:53:52] State: uit, Confidence: 99.61%
[2025-06-05 03:53:55] State: uit, Confidence: 99.61%
[2025-06-05 03:53:57] State: uit, Confidence: 99.61%
[2025-06-05 03:54:00] State: uit, Confidence: 99.61%
[2025-06-05 03:54:02] State: uit, Confidence: 99.61%
[2025-06-05 03:54:05] State: uit, Confidence: 99.61%
[2025-06-05 03:54:07] State: uit, Confidence: 99.61%
[2025-06-05 03:54:10] State: uit, Confidence: 99.61%
[2025-06-05 03:54:12] State: uit, Confidence: 99.61%
[2025-06-05 03:54:15] State: uit, Confidence: 99.61%
[2025-06-05 03:54:17] State: uit, Confidence: 99.61%
[2025-06-05 03:54:20] State: uit, Confidence: 99.61%
[2025-06-05 03:54:22] State: uit, Confidence: 99.61%
[2025-06-05 03:54:25] State: uit, Confidence: 99.61%
[2025-06-05 03:54:27] State: uit, Confidence: 99.61%
[2025-06-05 03:54:30] State: uit, Confidence: 99.61%
[2025-06-05 03:54:32] State: uit, Confidence: 99.61%
